experiment,corruption,severity,intervention_type,fraction,alpha,norm_cap,layer_id,n_seeds,U_mean,U_std,U_min,U_max,n_images_mean,n_images_std,n_images_min,n_images_max,recovery_rate_mean,recovery_rate_std,recovery_rate_min,recovery_rate_max,new_error_rate_mean,new_error_rate_std,new_error_rate_min,new_error_rate_max,corruption_failure_set_size_mean,corruption_failure_set_size_std,corruption_failure_set_size_min,corruption_failure_set_size_max,still_correct_set_size_mean,still_correct_set_size_std,still_correct_set_size_min,still_correct_set_size_max,margin_change_mean,margin_change_std,margin_change_min,margin_change_max,model_fingerprint
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,2,1,-0.5000000000000004,,-0.5000000000000004,-0.5000000000000004,2000.0,,2000,2000,0.03880597014925373,,0.03880597014925373,0.03880597014925373,0.024128686327077747,,0.024128686327077747,0.024128686327077747,335.0,,335,335,1119.0,,1119,1119,-0.02023678129911423,,-0.02023678129911423,-0.02023678129911423,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,3,1,-0.24999999999999467,,-0.24999999999999467,-0.24999999999999467,2000.0,,2000,2000,0.026865671641791045,,0.026865671641791045,0.026865671641791045,0.016979445933869526,,0.016979445933869526,0.016979445933869526,335.0,,335,335,1119.0,,1119,1119,-0.006145787715911865,,-0.006145787715911865,-0.006145787715911865,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,4,1,-0.649999999999995,,-0.649999999999995,-0.649999999999995,2000.0,,2000,2000,0.026865671641791045,,0.026865671641791045,0.026865671641791045,0.02323503127792672,,0.02323503127792672,0.02323503127792672,335.0,,335,335,1119.0,,1119,1119,-0.009763209700584412,,-0.009763209700584412,-0.009763209700584412,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,5,1,-0.40000000000000036,,-0.40000000000000036,-0.40000000000000036,2000.0,,2000,2000,0.03880597014925373,,0.03880597014925373,0.03880597014925373,0.02323503127792672,,0.02323503127792672,0.02323503127792672,335.0,,335,335,1119.0,,1119,1119,-0.00784601080417633,,-0.00784601080417633,-0.00784601080417633,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,6,1,-0.7000000000000006,,-0.7000000000000006,-0.7000000000000006,2000.0,,2000,2000,0.029850746268656716,,0.029850746268656716,0.029850746268656716,0.022341376228775692,,0.022341376228775692,0.022341376228775692,335.0,,335,335,1119.0,,1119,1119,-0.005737962305545807,,-0.005737962305545807,-0.005737962305545807,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,7,1,-0.30000000000000027,,-0.30000000000000027,-0.30000000000000027,2000.0,,2000,2000,0.026865671641791045,,0.026865671641791045,0.026865671641791045,0.014298480786416443,,0.014298480786416443,0.014298480786416443,335.0,,335,335,1119.0,,1119,1119,-0.003376707434654236,,-0.003376707434654236,-0.003376707434654236,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,8,1,-0.44999999999999485,,-0.44999999999999485,-0.44999999999999485,2000.0,,2000,2000,0.020895522388059702,,0.020895522388059702,0.020895522388059702,0.01519213583556747,,0.01519213583556747,0.01519213583556747,335.0,,335,335,1119.0,,1119,1119,0.0024797183275222776,,0.0024797183275222776,0.0024797183275222776,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,9,1,-0.24999999999999467,,-0.24999999999999467,-0.24999999999999467,2000.0,,2000,2000,0.029850746268656716,,0.029850746268656716,0.029850746268656716,0.014298480786416443,,0.014298480786416443,0.014298480786416443,335.0,,335,335,1119.0,,1119,1119,0.00927546888589859,,0.00927546888589859,0.00927546888589859,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,10,1,-0.14999999999999458,,-0.14999999999999458,-0.14999999999999458,2000.0,,2000,2000,0.020895522388059702,,0.020895522388059702,0.020895522388059702,0.008936550491510277,,0.008936550491510277,0.008936550491510277,335.0,,335,335,1119.0,,1119,1119,0.009976799190044404,,0.009976799190044404,0.009976799190044404,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,3,shuffled_donor,0.01,1.0,,11,1,-0.10000000000000009,,-0.10000000000000009,-0.10000000000000009,2000.0,,2000,2000,0.01791044776119403,,0.01791044776119403,0.01791044776119403,0.00804289544235925,,0.00804289544235925,0.00804289544235925,335.0,,335,335,1119.0,,1119,1119,-3.997510671615601e-05,,-3.997510671615601e-05,-3.997510671615601e-05,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,0,20,0.48750000000000104,0.3896270146259303,-0.4999999999999949,0.9500000000000008,2000.0,0.0,2000,2000,0.028321678321678322,0.010252366452797956,0.01048951048951049,0.054778554778554776,0.029313380281690136,0.01951535490432957,0.01056338028169014,0.07746478873239436,858.0,0.0,858,858,568.0,0.0,568,568,0.024921136727929116,0.042384315498929355,-0.07600068694353104,0.08552410554885864,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,0,20,1.9650000000000012,1.2320393876137166,-0.050000000000000044,4.150000000000004,2000.0,0.0,2000,2000,0.08543123543123543,0.020621900781537562,0.05128205128205128,0.12004662004662005,0.07332746478873238,0.020253729323490118,0.03169014084507042,0.10915492957746478,858.0,0.0,858,858,568.0,0.0,568,568,0.11822206182777881,0.10912529713345083,-0.04839677423238754,0.2984019718170166,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,0,20,3.9900000000000033,1.753237606619011,-0.599999999999995,6.15,2000.0,0.0,2000,2000,0.14557109557109554,0.035251961401240255,0.08391608391608392,0.2191142191142191,0.10026408450704224,0.056243767860733644,0.061619718309859156,0.2764084507042254,858.0,0.0,858,858,568.0,0.0,568,568,0.23689364316910497,0.15509800811998906,-0.12682902002334595,0.5327318233847618,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,0,20,6.067500000000003,2.4796686429737678,2.200000000000002,10.950000000000005,2000.0,0.0,2000,2000,0.2117132867132867,0.04768636228838439,0.14801864801864803,0.29836829836829837,0.13776408450704225,0.0458596569082323,0.07570422535211267,0.22535211267605634,858.0,0.0,858,858,568.0,0.0,568,568,0.34821235636472697,0.2359792148209733,-0.05031305474042892,0.8343383532762527,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,1,20,0.5450000000000005,0.2919534930519984,0.15000000000000013,1.050000000000001,2000.0,0.0,2000,2000,0.024766899766899764,0.007282234992061372,0.013986013986013986,0.039627039627039624,0.0204225352112676,0.007120579979665122,0.01232394366197183,0.03873239436619718,858.0,0.0,858,858,568.0,0.0,568,568,0.023328922462463382,0.02475911366122783,-0.019455438554286955,0.08929549717903137,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,1,20,2.012500000000002,0.9140532922388239,-0.050000000000000044,3.8000000000000034,2000.0,0.0,2000,2000,0.07931235431235431,0.01789068765800007,0.05710955710955711,0.12237762237762238,0.0602112676056338,0.01710366686069529,0.03345070422535211,0.10387323943661972,858.0,0.0,858,858,568.0,0.0,568,568,0.11816438636779784,0.0764624157974033,-0.036404893279075624,0.2606410991549492,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,1,20,4.0275000000000025,1.6737505158994532,1.250000000000001,6.3,2000.0,0.0,2000,2000,0.14044289044289043,0.038702435015943754,0.09207459207459208,0.22843822843822845,0.09242957746478872,0.03975706737405404,0.04929577464788732,0.176056338028169,858.0,0.0,858,858,568.0,0.0,568,568,0.23674811530411244,0.14576357992706154,-0.07622775501012802,0.43173460841178896,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,1,20,7.522500000000003,3.5295920071365328,1.8000000000000016,15.700000000000003,2000.0,0.0,2000,2000,0.23187645687645686,0.06717519160057046,0.1456876456876457,0.4090909090909091,0.11874999999999998,0.040444483022995345,0.06514084507042253,0.22887323943661972,858.0,0.0,858,858,568.0,0.0,568,568,0.4503131150573492,0.2915277182455632,-0.039125819981098174,1.0485344527363778,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,2,20,0.3125000000000008,0.4189193491027012,-0.7499999999999951,0.9000000000000008,2000.0,0.0,2000,2000,0.021678321678321677,0.007481028688056508,0.01048951048951049,0.039627039627039624,0.02455985915492958,0.010225556195085247,0.007042253521126761,0.04929577464788732,858.0,0.0,858,858,568.0,0.0,568,568,0.0059621309995651255,0.03771966876825199,-0.074319296002388,0.060305506587028504,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,2,20,1.7000000000000022,1.063385853622386,-0.5499999999999949,3.600000000000003,2000.0,0.0,2000,2000,0.07622377622377621,0.019208543087005838,0.037296037296037296,0.11538461538461539,0.06602112676056338,0.02099896485345731,0.04401408450704225,0.11443661971830986,858.0,0.0,858,858,568.0,0.0,568,568,0.06396566720604897,0.0865561296308542,-0.09437001395225525,0.2574159924983978,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,2,20,3.520000000000002,2.612842775296871,-1.1999999999999955,8.800000000000002,2000.0,0.0,2000,2000,0.1335081585081585,0.049193589448135656,0.0641025641025641,0.2505827505827506,0.09630281690140845,0.035063161459808555,0.045774647887323945,0.18485915492957747,858.0,0.0,858,858,568.0,0.0,568,568,0.1525647207468748,0.21726694646981556,-0.27689330852031707,0.5203756511807441,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,2,20,7.312500000000003,3.7974324774843105,3.450000000000003,16.150000000000002,2000.0,0.0,2000,2000,0.22395104895104892,0.07255952372839827,0.1445221445221445,0.4020979020979021,0.10915492957746478,0.02694960732843757,0.07922535211267606,0.1936619718309859,858.0,0.0,858,858,568.0,0.0,568,568,0.4138048884749413,0.3084054016611572,0.002848584532737732,1.1351789937019348,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,3,20,0.43000000000000044,0.35333002315563017,-0.20000000000000018,1.100000000000001,2000.0,0.0,2000,2000,0.02226107226107226,0.007542891819340368,0.011655011655011656,0.038461538461538464,0.020598591549295775,0.006540202683453066,0.008802816901408451,0.035211267605633804,858.0,0.0,858,858,568.0,0.0,568,568,0.02791241749227047,0.027539391971169627,-0.04061770665645599,0.06041563600301743,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,3,20,2.280000000000002,0.954408055729889,0.8500000000000008,3.9500000000000037,2000.0,0.0,2000,2000,0.08292540792540792,0.020949265966609922,0.054778554778554776,0.12703962703962704,0.05343309859154929,0.019739767460183497,0.028169014084507043,0.10211267605633803,858.0,0.0,858,858,568.0,0.0,568,568,0.147019174811244,0.0584796695325622,0.05000990867614746,0.23705994296073912,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,3,20,4.802500000000004,2.1113399960563832,2.400000000000002,9.500000000000004,2000.0,0.0,2000,2000,0.14906759906759906,0.044060682402362335,0.09906759906759907,0.2529137529137529,0.075,0.021761229091560925,0.04401408450704225,0.12147887323943662,858.0,0.0,858,858,568.0,0.0,568,568,0.3117910818874836,0.16213702624310009,0.08290969413518906,0.6486542390584946,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,3,20,9.640000000000002,3.1905122505724113,5.9500000000000055,17.050000000000004,2000.0,0.0,2000,2000,0.26241258741258744,0.06610968126238667,0.18181818181818182,0.4090909090909091,0.08547535211267607,0.01734870907275191,0.051056338028169015,0.11267605633802817,858.0,0.0,858,858,568.0,0.0,568,568,0.6394377900362014,0.2671189707274142,0.3089834847450256,1.2127437421679497,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,4,20,0.4675000000000004,0.34840803362542755,-0.15000000000000013,1.250000000000001,2000.0,0.0,2000,2000,0.02057109557109557,0.006375587986363422,0.009324009324009324,0.038461538461538464,0.0164612676056338,0.004579424510645829,0.008802816901408451,0.02640845070422535,858.0,0.0,858,858,568.0,0.0,568,568,0.030718245708942417,0.027977393574158613,-0.018340190052986146,0.08350648152828216,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,4,20,2.8500000000000028,0.666293755351987,1.8000000000000016,4.650000000000004,2000.0,0.0,2000,2000,0.08624708624708624,0.015503678942567049,0.06293706293706294,0.12004662004662005,0.03776408450704225,0.013230145056660488,0.022887323943661973,0.06338028169014084,858.0,0.0,858,858,568.0,0.0,568,568,0.21630070063173773,0.05488062375379733,0.11255412447452545,0.3096918143630028,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,4,20,5.965000000000003,1.4201649274125274,4.350000000000004,9.350000000000003,2000.0,0.0,2000,2000,0.15926573426573426,0.033089334431656944,0.12354312354312354,0.23193473193473194,0.04903169014084507,0.009442561305094048,0.03697183098591549,0.0721830985915493,858.0,0.0,858,858,568.0,0.0,568,568,0.44951086479127406,0.09178840031759525,0.3384248564243317,0.6526803737878799,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,4,20,12.042500000000004,2.2054522748955834,8.650000000000002,15.850000000000003,2000.0,0.0,2000,2000,0.2946969696969697,0.045491925213323674,0.2202797202797203,0.3822843822843823,0.05528169014084507,0.01091878044183912,0.03697183098591549,0.08098591549295775,858.0,0.0,858,858,568.0,0.0,568,568,0.8745445903897286,0.1604013186571163,0.6480234813690186,1.1651248071789742,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,5,20,0.5175000000000004,0.34038484411804143,-0.10000000000000009,1.3500000000000012,2000.0,0.0,2000,2000,0.020163170163170163,0.006733626611561979,0.01282051282051282,0.038461538461538464,0.014700704225352112,0.0062643720679819125,0.0035211267605633804,0.02992957746478873,858.0,0.0,858,858,568.0,0.0,568,568,0.036417806598544114,0.02280755645673732,0.00619967269897461,0.08884309273958206,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,5,20,3.070000000000003,0.7609550785551986,1.6500000000000015,4.750000000000004,2000.0,0.0,2000,2000,0.08706293706293705,0.01836250887277119,0.06177156177156177,0.12703962703962704,0.0323943661971831,0.0095648654753975,0.017605633802816902,0.051056338028169015,858.0,0.0,858,858,568.0,0.0,568,568,0.2311778660565615,0.052427792868059035,0.10930388659238816,0.3424207495450973,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,5,20,6.115000000000004,1.227760048560834,4.650000000000004,9.000000000000002,2000.0,0.0,2000,2000,0.15716783216783217,0.027221442616057648,0.1258741258741259,0.21561771561771562,0.03855633802816901,0.006993437179593412,0.02640845070422535,0.051056338028169015,858.0,0.0,858,858,568.0,0.0,568,568,0.458489494651556,0.08524807448012656,0.3313241342306137,0.6429834262132644,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,5,20,12.072500000000003,1.3032827984100668,9.750000000000004,14.05,2000.0,0.0,2000,2000,0.29003496503496506,0.02859206026923021,0.22843822843822845,0.32867132867132864,0.04471830985915493,0.010287984100763255,0.02464788732394366,0.061619718309859156,858.0,0.0,858,858,568.0,0.0,568,568,0.9125730166941881,0.09743635434347682,0.7365758019685745,1.0797947574853897,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,6,20,0.4550000000000004,0.202549539099633,0.0,0.7000000000000006,2000.0,0.0,2000,2000,0.019988344988344987,0.004164247667527136,0.01048951048951049,0.02564102564102564,0.015669014084507042,0.0042706675547923055,0.008802816901408451,0.02464788732394366,858.0,0.0,858,858,568.0,0.0,568,568,0.038364248585700984,0.013975390449634655,0.0077772682905197146,0.05781666785478592,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,6,20,2.8325000000000022,0.4353688696169941,2.2500000000000018,4.100000000000003,2000.0,0.0,2000,2000,0.08041958041958043,0.00993288608655933,0.06876456876456877,0.11421911421911422,0.029753521126760562,0.006228461566923241,0.02112676056338028,0.045774647887323945,858.0,0.0,858,858,568.0,0.0,568,568,0.2290201125383377,0.04415824941388571,0.1404042626619339,0.32287731575965883,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,6,20,5.890000000000004,0.6967216464496969,5.050000000000004,7.550000000000001,2000.0,0.0,2000,2000,0.14761072261072264,0.01352486272946523,0.12937062937062938,0.17832167832167833,0.030281690140845068,0.00499924299179648,0.01936619718309859,0.040492957746478875,858.0,0.0,858,858,568.0,0.0,568,568,0.47200617984533305,0.06954060542810195,0.3588944549560547,0.5947225850224495,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,6,20,12.005000000000003,1.06436291792444,9.800000000000002,13.600000000000001,2000.0,0.0,2000,2000,0.2846736596736596,0.021619720065615355,0.24358974358974358,0.3135198135198135,0.03873239436619717,0.007225199662571508,0.02640845070422535,0.056338028169014086,858.0,0.0,858,858,568.0,0.0,568,568,0.9432310030013322,0.06838771953000676,0.7979827967882156,1.0414010375738143,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,7,20,0.4075000000000003,0.2545765317666102,-0.15000000000000013,0.9500000000000008,2000.0,0.0,2000,2000,0.01625874125874126,0.004368686436827812,0.008158508158508158,0.024475524475524476,0.01170774647887324,0.004579424510645828,0.0035211267605633804,0.02464788732394366,858.0,0.0,858,858,568.0,0.0,568,568,0.03954828116595745,0.011258507993881214,0.01249820911884308,0.06627469497919082,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,7,20,2.8600000000000025,0.38306245196477223,2.0000000000000018,3.650000000000003,2000.0,0.0,2000,2000,0.07686480186480185,0.0061028673849456115,0.0641025641025641,0.09090909090909091,0.022359154929577463,0.00467897927704722,0.017605633802816902,0.03169014084507042,858.0,0.0,858,858,568.0,0.0,568,568,0.24278747150748967,0.047750243141453035,0.11373364448547363,0.3071295746564865,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,7,20,6.090000000000002,0.5270573722890223,5.300000000000004,7.650000000000001,2000.0,0.0,2000,2000,0.14895104895104896,0.011008962275521398,0.1317016317016317,0.18181818181818182,0.02517605633802817,0.003961524989579081,0.017605633802816902,0.03169014084507042,858.0,0.0,858,858,568.0,0.0,568,568,0.5013701811403036,0.05918933112250513,0.36884303915500644,0.5916397477984429,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,7,20,12.452500000000004,0.9494423571095202,11.050000000000004,14.650000000000002,2000.0,0.0,2000,2000,0.2891608391608392,0.021483792318087835,0.26223776223776224,0.34032634032634035,0.0289612676056338,0.0053423438510158796,0.01936619718309859,0.03697183098591549,858.0,0.0,858,858,568.0,0.0,568,568,0.9997060981333258,0.057497612254092625,0.8814855973124505,1.0869473769664764,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,8,20,0.41500000000000037,0.18144159564879,0.050000000000000044,0.8000000000000007,2000.0,0.0,2000,2000,0.014393939393939395,0.0036520232889214084,0.006993006993006993,0.022144522144522144,0.008010563380281688,0.002825863707860476,0.0017605633802816902,0.01232394366197183,858.0,0.0,858,858,568.0,0.0,568,568,0.04081329881548881,0.006899811003455047,0.022722369849681855,0.05367813909053803,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,8,20,2.8850000000000025,0.3095412564969077,2.2500000000000018,3.350000000000003,2000.0,0.0,2000,2000,0.07365967365967366,0.0057422296984297625,0.0641025641025641,0.08275058275058275,0.014788732394366195,0.004174077325259179,0.008802816901408451,0.02464788732394366,858.0,0.0,858,858,568.0,0.0,568,568,0.2439111237883568,0.03789015993040018,0.13104119223356248,0.27955856615304947,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,8,20,6.235000000000001,0.38970299081817494,5.650000000000005,7.15,2000.0,0.0,2000,2000,0.14778554778554778,0.008298395867835586,0.1351981351981352,0.16783216783216784,0.014700704225352112,0.0055754424885369695,0.0017605633802816902,0.022887323943661973,858.0,0.0,858,858,568.0,0.0,568,568,0.5015728079408407,0.050043326908623974,0.38795750224590303,0.5548656117320061,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,8,20,12.775000000000002,0.9603316313155893,11.550000000000004,15.000000000000002,2000.0,0.0,2000,2000,0.2900932400932401,0.020783519061125345,0.26573426573426573,0.34265734265734266,0.019894366197183096,0.004608720342783563,0.01056338028169014,0.028169014084507043,858.0,0.0,858,858,568.0,0.0,568,568,1.0248692773520949,0.0731903995505756,0.9058843212723732,1.1851655446887017,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,9,20,0.4400000000000004,0.19029063643750194,0.10000000000000009,0.7500000000000007,2000.0,0.0,2000,2000,0.013403263403263404,0.0036171078365367605,0.008158508158508158,0.022144522144522144,0.00545774647887324,0.0029625521339423613,0.0,0.01056338028169014,858.0,0.0,858,858,568.0,0.0,568,568,0.04604324288070201,0.004756872485251201,0.03868169230222702,0.05467283236980438,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,9,20,3.232500000000003,0.2907680392195454,2.7500000000000027,3.9000000000000035,2000.0,0.0,2000,2000,0.07872960372960373,0.006079392473885971,0.06876456876456877,0.09207459207459208,0.008274647887323943,0.0036171127622536695,0.0035211267605633804,0.014084507042253521,858.0,0.0,858,858,568.0,0.0,568,568,0.2808620708197355,0.032177371816029185,0.19332839000225066,0.31633749657869337,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,9,20,7.0725,0.3915135945747507,6.550000000000001,7.950000000000001,2000.0,0.0,2000,2000,0.16427738927738927,0.007433812663754494,0.15268065268065267,0.18065268065268064,0.008274647887323943,0.003431969839721466,0.0017605633802816902,0.01584507042253521,858.0,0.0,858,858,568.0,0.0,568,568,0.5702742832034826,0.04441890741281242,0.4657210826277733,0.6244413504004478,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.2,1.0,,9,20,14.757500000000002,0.7400702313756593,13.600000000000001,16.500000000000004,2000.0,0.0,2000,2000,0.33449883449883455,0.016246759730981577,0.3041958041958042,0.36946386946386944,0.01408450704225352,0.0026791757403263456,0.01056338028169014,0.017605633802816902,858.0,0.0,858,858,568.0,0.0,568,568,1.1476239129304886,0.06660684230500846,1.0317515617012978,1.2739172511696815,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.01,1.0,,10,20,0.3900000000000004,0.10587977293038314,0.2500000000000002,0.6000000000000005,2000.0,0.0,2000,2000,0.011188811188811187,0.0020503338168124958,0.008158508158508158,0.015151515151515152,0.003345070422535211,0.0017040599323010336,0.0,0.007042253521126761,858.0,0.0,858,858,568.0,0.0,568,568,0.05167372591793536,0.0051138218631517,0.04524092489480972,0.06630991286039352,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.05,1.0,,10,20,3.2775000000000025,0.23646241495047501,2.650000000000002,3.7500000000000036,2000.0,0.0,2000,2000,0.07727272727272727,0.005349022858661526,0.06526806526806526,0.08741258741258741,0.00466549295774648,0.002571996025190814,0.0,0.008802816901408451,858.0,0.0,858,858,568.0,0.0,568,568,0.3097232724964619,0.019763661169097887,0.2571224781870842,0.34196259605884555,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
E1,gaussian_noise,5,partial_channel,0.1,1.0,,10,20,7.100000000000001,0.4126295649789738,6.35,7.850000000000001,2000.0,0.0,2000,2000,0.16427738927738927,0.0076704816702369005,0.14801864801864803,0.1794871794871795,0.005897887323943663,0.00250776626005539,0.0017605633802816902,0.01232394366197183,858.0,0.0,858,858,568.0,0.0,568,568,0.6228183749377728,0.03250348022548597,0.5492459591627121,0.6560910531878471,274f49f21a03df6f7da7f330fed2fe31ff1b6bdd1be8fc9ce8088bf297fdd4e6
